"","purpose","month","Akershus","Aust-Agder","Buskerud","Finnmark - Finnmárku","Hedmark","Hordaland","Møre og Romsdal","Nordland","Oppland","Oslo","Rogaland","Sogn og Fjordane","Svalbard","Telemark","Troms - Romsa","Vest-Agder","Vestfold","Østfold","Trondelag","Norge"
"1382","Yrke",2003-08-01,22589,5322,8535,9964,9303,49894,18540,19195,8525,114097,45479,8947,0,7571,17700,15744,10377,8407,39640,419829
"1383","Yrke",2003-09-01,30470,5286,13573,9603,10716,60775,24569,29100,11326,127742,46780,11729,0,11447,24704,14409,12885,8389,39374,492877
"1384","Yrke",2003-10-01,27110,5351,12682,10165,10186,61109,23769,26200,10379,130084,47558,12186,0,7582,26517,14789,11742,7068,41347,485824
"1385","Yrke",2003-11-01,26098,4966,12751,9336,10000,54126,20138,27065,13224,134186,45989,10993,0,9677,25890,14190,10347,7900,38840,475716
"1386","Yrke",2003-12-01,18420,3372,8672,5795,6117,36549,14985,16761,8290,86042,28314,6103,0,7738,13940,10490,8072,5465,24789,309914
"1387","Yrke",2004-01-01,26046,5665,9861,7720,8276,41400,16718,18414,12114,95334,37525,9254,0,6270,19138,12096,9631,6285,33252,374999
"1388","Yrke",2004-02-01,25847,5109,11756,8943,8769,47087,18312,23290,16430,107299,42192,9588,0,7333,23515,12372,10235,7357,39826,425260
"1389","Yrke",2004-03-01,34488,8235,13486,10377,9454,54707,26090,28324,12807,122403,48611,12296,0,8224,28257,15809,12845,10472,46769,503654
"1390","Yrke",2004-04-01,22444,5976,9378,7779,7154,44267,16206,18561,7342,85145,37816,9085,0,5447,15161,13279,10362,8804,33607,357813
"1391","Yrke",2004-05-01,25033,6197,10740,9653,8647,58457,19042,22001,7532,116832,42783,11335,0,7058,18208,15280,11782,8281,39061,437922
"1392","Yrke",2004-06-01,29243,9521,12726,11308,10759,63549,25700,28238,12275,137120,54016,12557,0,8370,28197,20680,16030,9685,49067,539041
"1393","Yrke",2004-07-01,18031,6116,6540,7155,8426,42261,19113,16790,5904,72923,36010,6804,0,3558,14422,27283,12424,5118,32086,340964
"1394","Yrke",2004-08-01,24424,7486,10062,10317,10260,56797,22412,20125,7869,122171,53179,10541,0,6680,21738,18691,11724,7293,44190,465959
"1395","Yrke",2004-09-01,31754,5441,14437,10785,10520,60645,22446,27938,10352,139399,48864,12602,0,9992,25900,15057,12906,10302,48468,517808
"1396","Yrke",2004-10-01,27137,5624,12572,10804,8752,55555,23110,26781,10999,139599,44871,11777,0,7729,20958,15104,11987,6887,44978,485224
"1397","Yrke",2004-11-01,28280,5329,15236,10236,12732,58498,23954,30521,12935,141491,49102,10541,0,9171,24882,15529,11264,7934,45587,513222
"1398","Yrke",2004-12-01,19834,3012,11400,6280,6390,39893,15803,16761,7026,98192,33724,6953,0,6407,17525,9581,8098,4870,26927,338676
"1399","Yrke",2005-01-01,29950,4285,12532,7825,10519,48127,18213,19598,8146,111803,41155,8923,0,6429,22385,13165,9129,5397,36658,414239
"1400","Yrke",2005-02-01,28332,3888,11652,8822,8442,52842,19992,32747,9663,111306,41637,8476,0,7577,22299,10420,10885,5833,39176,433989
"1401","Yrke",2005-03-01,27583,4504,10877,8164,9228,46908,21081,32511,12410,101157,40926,8287,0,7339,21196,12231,11197,7290,40038,422927
"1402","Yrke",2005-04-01,31896,5184,12189,10549,9959,57386,25946,28658,10318,125178,53143,11117,0,8548,26487,17361,17954,8692,45663,506228
"1403","Yrke",2005-05-01,33657,5444,11775,10549,8517,61846,24152,25283,8272,134848,55312,12563,0,8901,24156,14469,16090,7888,42048,505770
"1404","Yrke",2005-06-01,39417,8030,13625,11365,12344,61699,26943,28192,15462,152685,58060,12787,0,11189,30112,19139,18006,8809,50877,578741
"1405","Yrke",2005-07-01,22485,6425,8328,7635,10165,46792,16094,17717,15463,92970,39949,6978,0,4942,18990,24028,16101,5340,34973,395375
"1406","Yrke",2005-08-01,38552,6714,12519,11681,12070,61034,26644,25421,11001,151593,55973,11894,0,9947,26245,22070,14357,12010,56077,565802
"1407","Yrke",2005-09-01,38927,6367,14085,14528,11791,63069,28705,30249,12362,143344,58776,13328,0,14446,29098,17992,15566,11556,50523,574712
"1408","Yrke",2005-10-01,34823,6868,12876,12952,12664,65069,28964,29244,17609,147757,59922,11701,0,11293,30096,16842,14557,9523,52547,575307
"1409","Yrke",2005-11-01,35311,5778,16457,12679,10648,65348,27216,29960,13362,145219,64901,12113,0,10581,29894,14247,14141,10397,51666,569918
"1410","Yrke",2005-12-01,24740,4020,11600,8759,7958,41298,17928,16867,9355,96811,44188,7551,0,5743,18780,12390,9134,6503,32147,375772
"1411","Yrke",2006-01-01,36784,5829,15248,9713,10222,49301,24085,22034,11313,130163,53532,10303,0,7379,24860,16729,10817,7683,37826,483821
"1412","Yrke",2006-02-01,36587,5953,15555,12982,11125,51745,24342,26994,14859,119306,54334,9573,0,8122,26255,14721,12784,7564,42780,495581
"1413","Yrke",2006-03-01,42769,7109,16886,14170,13167,62264,29627,31231,17963,145401,65498,13124,0,9508,29738,20332,16477,11355,51685,598304
"1414","Yrke",2006-04-01,33028,5265,15010,9792,8774,52389,20971,20593,13803,105474,51990,10085,0,6709,19258,17352,11197,9132,37257,448079
"1415","Yrke",2006-05-01,45550,7243,14453,12164,8669,69351,28108,25722,11331,146606,64499,12504,0,8895,24657,21905,14540,11187,48223,575607
"1416","Yrke",2006-06-01,50396,9424,16936,9821,10358,66371,29714,27783,15515,140728,66670,14123,0,11220,27136,27183,17910,12783,52435,606506
"1417","Yrke",2006-07-01,36541,6509,10329,7477,10426,64704,26084,17550,9847,85799,55622,9739,0,5748,21358,22960,17069,13037,40242,461041
"1418","Yrke",2006-08-01,54509,8326,15776,11590,11448,68954,31850,25452,15263,147924,72867,10228,0,10913,24546,22886,16246,15725,52202,616705
"1419","Yrke",2006-09-01,47118,7737,15751,13082,11118,73727,33960,29026,13790,145832,70884,13351,0,9940,27131,24070,16775,12601,54178,620071
"1420","Yrke",2006-10-01,48207,7341,16159,11902,10728,72274,35467,30791,14297,157567,76397,13749,0,11542,28336,22646,14560,11191,56391,639545
"1421","Yrke",2006-11-01,48690,8149,17878,12755,12010,68472,35404,28534,16178,165913,78879,13375,0,10305,28183,22785,14794,11962,56639,650905
"1422","Yrke",2006-12-01,35425,4557,11062,8684,6883,44667,21646,15944,12355,108443,54142,8425,0,5915,15810,15192,10005,7344,34999,421498
"1423","Yrke",2007-01-01,46326,5616,16862,10007,10235,59397,28735,24364,14817,134048,71806,11336,0,9359,25321,20156,12815,10394,47755,559349
"1424","Yrke",2007-02-01,40781,5081,14931,10954,12158,57645,25144,28330,17173,131330,69950,11938,0,9054,20426,18936,12605,11307,48833,546576
"1425","Yrke",2007-03-01,50948,6336,17983,12072,15639,71560,28895,33786,15587,153956,76551,14113,0,11135,29253,21815,16736,13928,54020,644313
"1426","Yrke",2007-04-01,37967,5608,12159,9595,10669,60449,25723,24359,11304,111862,62692,10624,0,9725,19777,18565,12410,9498,41497,494483
"1427","Yrke",2007-05-01,54768,8073,14650,11764,11582,76959,32746,31480,11946,146228,77019,15664,0,12533,26396,25661,16925,13912,54656,642962
"1428","Yrke",2007-06-01,62058,9950,17972,13558,16593,73133,34222,28468,16478,147636,82252,17505,0,13001,29100,30197,20565,16272,57327,686287
"1429","Yrke",2007-07-01,36843,5875,11531,9242,13867,63434,33575,16087,12712,99260,68651,13671,0,11249,17092,26427,20548,13331,48984,522379
"1430","Yrke",2007-08-01,56682,10620,15171,10223,16823,70570,29989,28089,16314,153283,78100,16673,0,13212,26522,29927,18536,14819,64805,670358
"1431","Yrke",2007-09-01,59205,7894,19596,11515,17570,75219,33679,33041,16525,153430,77133,16900,0,13380,26981,23183,15768,15541,60889,677449
"1432","Yrke",2007-10-01,55434,9692,20177,11331,14804,75159,36408,36612,12262,159914,82088,17979,0,13501,29776,24588,15086,13931,63551,692293
"1433","Yrke",2007-11-01,57822,9122,18686,10511,15375,70118,32682,32870,16471,151645,78071,15372,0,12384,28114,23082,14635,13114,60232,660306
"1434","Yrke",2007-12-01,38418,5098,13640,8260,8106,43847,22482,20684,9886,98321,50986,9477,0,6634,19182,18114,9478,8388,35357,426358
"1435","Yrke",2008-01-01,50277,6478,15934,9724,15495,59343,28330,26633,12705,128670,69660,13030,0,9917,23175,22148,14335,10012,44331,560197
"1436","Yrke",2008-02-01,46313,7989,19158,11160,13221,62284,33064,29724,13398,135007,68597,12105,0,11515,29349,23443,12104,11264,46341,586036
"1437","Yrke",2008-03-01,44299,6964,15080,9198,11327,55383,26512,23861,11835,115221,56786,11184,0,10059,21348,22933,10932,11022,36109,500053
"1438","Yrke",2008-04-01,47160,12047,16841,10666,14753,78515,34975,28596,15561,140866,75849,14966,0,11644,27885,29940,17044,12431,56895,646634
"1439","Yrke",2008-05-01,53678,8299,16634,11451,12918,76833,38647,28958,13261,146010,78226,15967,0,11659,25404,27707,18190,12761,53527,650130
"1440","Yrke",2008-06-01,58626,11738,18006,13097,17195,73052,40175,33191,20011,146399,78127,18015,0,13508,32372,32122,18595,14319,59232,697780
"1441","Yrke",2008-07-01,45981,6434,9432,7324,16670,62750,34054,22729,13492,97393,51987,13633,0,12610,21526,26011,17854,13263,48589,521732
"1442","Yrke",2008-08-01,61953,10984,14991,12145,17976,76044,35582,27140,14682,159708,74260,16204,0,14802,24297,30859,19284,15095,57290,683296
"1443","Yrke",2008-09-01,56943,10585,19024,12687,16303,82765,39585,30428,17408,149537,76301,18155,0,13008,27490,29297,16886,15410,55433,687245
"1444","Yrke",2008-10-01,51851,11262,18429,12398,14884,81559,35927,32273,12728,147476,76183,15549,0,11364,28021,25530,14538,13064,57834,660870
"1445","Yrke",2008-11-01,47558,10079,17240,10465,14914,78630,34577,30543,15553,140852,72354,15910,0,11926,28290,23184,14830,10477,59483,636865
"1446","Yrke",2008-12-01,31504,5022,11746,6811,7063,48888,20811,18893,10789,94036,48964,9269,0,7002,17041,14406,11564,8414,35088,407311
"1447","Yrke",2009-01-01,39346,5211,14927,8360,11834,54750,30019,24253,14024,121631,56394,11838,0,8657,23769,17682,11302,9770,41039,504806
"1448","Yrke",2009-02-01,41759,4861,15848,10093,21132,61372,31490,26456,12421,127740,57321,11816,0,9424,25226,19818,12257,10735,42736,542505
"1449","Yrke",2009-03-01,45940,6061,18470,9780,14761,69580,35669,34190,14225,125441,66630,14227,0,11146,29451,21083,14680,11412,57471,600217
"1450","Yrke",2009-04-01,34836,6391,12735,8313,12848,54758,25082,21755,9556,97935,54390,11205,0,9237,19657,17040,12837,10137,40559,459271
"1451","Yrke",2009-05-01,42854,8426,17186,11958,12512,79646,31196,30589,11896,136479,72070,16003,0,12195,23694,22972,18864,12311,52121,612972
"1452","Yrke",2009-06-01,51780,10306,19892,13223,15089,79256,36582,33843,15197,135975,75965,16820,0,13232,30264,26698,22864,13874,59880,670740
"1453","Yrke",2009-07-01,33315,4244,13492,7592,9981,69276,32911,25821,12644,103362,63254,12585,0,18284,15864,18307,26132,13221,49860,530145
"1454","Yrke",2009-08-01,46339,7548,16981,11173,14473,71964,35865,30721,14249,141747,61023,11684,0,13720,25915,22297,19349,18231,53385,616664
"1455","Yrke",2009-09-01,42452,7610,19215,16328,14936,71312,36347,34943,17717,142499,72375,19297,0,15003,27004,19647,17879,12952,57068,644584
"1456","Yrke",2009-10-01,43386,6613,20126,12071,14145,68706,37051,33432,13506,151339,75150,16243,0,11872,26747,20713,14287,12454,62641,640482
"1457","Yrke",2009-11-01,44301,7045,18299,11332,11361,69388,36831,28957,13384,157278,74061,14724,0,11577,25209,20093,14648,10571,58546,627605
"1458","Yrke",2009-12-01,33120,4731,14407,5630,10159,46404,23086,18350,8752,100536,48418,9135,0,5968,15459,15517,9308,6934,33573,409487
"1459","Yrke",2010-01-01,42053,5308,16703,7306,11547,49694,26343,21794,13353,108793,56118,10853,0,8553,20210,16812,12711,8360,38468,474979
"1460","Yrke",2010-02-01,40408,6952,19503,8751,16067,55985,29037,26263,12646,121326,59032,11322,0,9043,25261,17019,12264,8999,46675,526553
"1461","Yrke",2010-03-01,43092,7168,20330,10354,16096,55910,31454,30393,19242,121599,66059,12793,0,11157,23512,15014,13050,9345,53456,560024
"1462","Yrke",2010-04-01,41726,6663,19016,7858,11742,57947,31079,25112,10410,115933,61651,11996,0,12846,19417,20992,14461,10530,46877,526256
"1463","Yrke",2010-05-01,51789,6096,16848,8461,9381,72223,33064,26818,11935,128650,69346,13825,0,12199,22392,21121,15312,12970,49864,582294
"1464","Yrke",2010-06-01,68016,9028,19938,12756,16130,69155,46563,35008,16637,157516,82881,16703,0,12039,33999,28523,20533,14187,59522,719134
"1465","Yrke",2010-07-01,47362,5557,16141,6756,14331,57897,34228,23966,18156,91879,57782,11896,0,23955,18685,28585,21780,11469,48125,538550
"1466","Yrke",2010-08-01,64835,6531,21110,10988,14726,73051,36721,30949,14370,144531,76859,13117,0,15587,25928,29449,18775,14096,62478,674101
"1467","Yrke",2010-09-01,56190,8203,24203,11771,15272,70282,35580,32889,18375,148154,70597,15518,0,13545,32411,24388,16963,14043,59709,668093
"1468","Yrke",2010-10-01,51518,9168,22045,11254,14161,63420,31058,28843,15247,140200,66053,14288,0,11306,30675,24923,13618,13650,60771,622198
"1469","Yrke",2010-11-01,49181,8561,22666,11586,14002,65110,32814,34162,16914,146451,78454,18086,0,11498,30468,24178,13891,11630,60998,650650
"1470","Yrke",2010-12-01,40666,5392,15084,5622,10432,41616,19162,18146,12096,101314,50893,13307,0,6721,18259,15557,11649,6457,36827,429200
"1471","Yrke",2011-01-01,48127,6120,18470,8675,14219,45474,24432,24229,11720,112206,61562,14510,0,8011,25114,17747,12431,7892,42120,503059
"1472","Yrke",2011-02-01,43420,7200,21092,9201,15987,52055,29344,30683,13146,139800,67085,15898,0,8549,28208,20882,10914,8879,46072,568415
"1473","Yrke",2011-03-01,58760,8929,20885,12840,16253,62014,36043,31789,13844,163112,75420,15334,0,10826,31616,21463,15209,11170,57400,662907
"1474","Yrke",2011-04-01,40216,7299,16532,8039,11137,54399,26900,23241,11717,103276,58798,10396,0,10210,20019,19189,11808,9028,43110,485314
"1475","Yrke",2011-05-01,55606,9768,20514,12544,9500,71596,34196,33717,12526,141639,88351,15633,0,10605,30699,25198,17878,12715,58229,660914
"1476","Yrke",2011-06-01,66343,9229,23929,15138,9716,74246,36607,30692,18067,140910,77711,13947,0,15836,32381,28675,20911,12671,56445,683454
"1477","Yrke",2011-07-01,46723,6792,16645,12850,7587,61872,30482,19742,18829,96657,68707,11640,0,22946,24278,36290,22080,14785,42730,561635
"1478","Yrke",2011-08-01,61737,6360,23456,15672,11445,72280,36913,26384,19581,157336,81172,14703,0,16433,26176,30032,19117,14785,62522,696104
"1479","Yrke",2011-09-01,58413,6988,23061,14930,13981,68513,38153,32442,17604,152732,81265,17111,0,12699,30056,21027,17395,12631,59184,678185
"1480","Yrke",2011-10-01,55383,6687,22043,11235,9816,62928,38647,35298,13996,153950,79121,14799,0,11423,30903,20685,18239,12627,61766,659546
"1481","Yrke",2011-11-01,55742,7734,21218,10099,8722,68973,39887,33088,15020,163625,85882,15587,0,10239,30924,22075,17705,11929,60709,679158
"1482","Yrke",2011-12-01,38195,3617,13173,5382,8890,49169,26860,18809,7755,106275,52826,10325,0,6212,17943,14233,11336,7057,36924,434981
"1483","Yrke",2012-01-01,48794,5780,21126,7109,21789,52050,34338,26712,11613,118370,63291,12255,0,9839,27869,18778,11537,9497,49587,550334
"1484","Yrke",2012-02-01,47854,6329,24752,11557,25567,56741,34563,31279,14640,128255,65432,14452,0,8197,31764,19981,11874,9805,49442,592484
"1485","Yrke",2012-03-01,59421,7721,23699,11272,16833,68230,37115,32236,15925,138885,74887,17290,0,8107,35396,23222,16835,12119,60451,659644
"1486","Yrke",2012-04-01,41295,7288,19369,8646,13539,52152,31960,21123,10120,111138,56090,14305,0,11107,21566,20022,14091,13911,48503,516225
"1487","Yrke",2012-05-01,62518,8175,22275,11536,9231,74995,35479,29368,12313,150814,80687,17429,0,13505,28182,24815,16113,14510,55237,667182
"1488","Yrke",2012-06-01,68512,10699,24513,13636,9157,82207,39628,36201,12405,157039,84536,18577,0,9471,35299,35498,23513,13900,74986,749777
"1489","Yrke",2012-07-01,53806,9015,18132,10089,7996,69747,32988,21903,10641,101999,63463,15761,0,8079,24038,42701,23561,13580,49118,576617
"1490","Yrke",2012-08-01,64221,9965,21580,12519,12395,87545,42983,29832,12841,153002,81711,17849,0,14022,28575,25199,19218,17213,68709,719379
"1491","Yrke",2012-09-01,64268,8772,23719,12418,12458,82626,39387,31523,17865,159270,80176,20582,0,15430,32065,24821,18884,13773,67829,725866
"1492","Yrke",2012-10-01,67763,7817,24467,11538,13459,81891,36471,36506,12176,163628,87080,19613,0,11109,33991,25250,17582,14414,69555,734310
"1493","Yrke",2012-11-01,61319,5538,23166,9111,13127,75126,33751,33434,16529,162596,80015,17558,0,9236,34136,26616,18112,14449,63607,697426
"1494","Yrke",2012-12-01,44190,3386,16635,6382,12192,52950,18862,19031,8595,112029,51439,9619,0,7155,20894,16761,9654,7681,36150,453605
"1495","Yrke",2013-01-01,55972,6203,17809,9343,16671,50211,27354,26177,13712,125554,67380,17655,0,7950,29710,24130,13106,12208,52653,573798
"1496","Yrke",2013-02-01,49888,5827,18756,12738,19964,57586,27873,29201,11710,119017,67309,18312,0,8303,29964,23045,12561,11282,50392,573728
"1497","Yrke",2013-03-01,49556,5371,23547,12867,20623,52271,29357,29244,12915,120586,64573,15642,1677,8412,29156,20901,12015,10819,53463,572995
"1498","Yrke",2013-04-01,59805,7846,19135,14369,13002,69544,38866,29883,10449,145887,82939,20977,1916,10840,28053,23648,14123,13639,56846,661767
"1499","Yrke",2013-05-01,58809,6771,20215,11524,10452,81713,35658,29730,10260,152762,88922,25295,1476,10088,23943,26478,12999,15392,55833,678320
"1500","Yrke",2013-06-01,72420,8994,23026,18001,14537,82000,41632,34703,12543,163232,87727,26472,1161,11996,36201,31383,21508,15935,74297,777768
"1501","Yrke",2013-07-01,55711,7580,16192,11540,10604,74814,39629,26174,9364,110433,66248,21372,1022,7510,21790,24044,22230,14123,39246,579626
"1502","Yrke",2013-08-01,59542,10593,23846,13966,15187,86154,37953,34294,12360,161392,79548,25051,1529,13270,26758,28218,19792,17542,64373,731368
"1503","Yrke",2013-09-01,58105,8365,23498,14746,14956,81575,41323,37447,14862,157186,79132,21044,1685,12356,30072,24158,15328,14259,62239,712336
"1504","Yrke",2013-10-01,60003,6528,25203,12737,15315,78779,42942,32607,13640,153511,78263,15078,688,10331,31370,29051,14762,13211,71395,705414
"1505","Yrke",2013-11-01,60308,6009,19103,11666,13775,73143,40544,32623,11945,158563,77578,17431,374,10257,30520,23891,16948,13097,65918,683693
"1506","Yrke",2013-12-01,43101,3776,12524,7063,13290,49008,24072,20357,9831,102033,52437,8642,195,5327,24404,13850,8804,7566,40865,447145
"1507","Yrke",2014-01-01,58058,5837,15877,9959,17295,56112,30977,27594,16474,131066,62994,11664,347,8498,32639,18538,12072,10193,48992,575186
"1508","Yrke",2014-02-01,53949,4828,26185,13011,13267,61952,34219,29235,13054,126804,64056,13582,1134,8569,33355,24982,12347,11946,52639,599114
"1509","Yrke",2014-03-01,62964,4992,20047,15428,19515,73075,36273,38407,19169,157435,77860,17154,570,10227,36552,26108,14724,12585,62538,705623
"1510","Yrke",2014-04-01,47077,4222,20566,11165,17207,58762,29985,26458,10889,111361,65596,13020,907,10283,24770,18723,14258,13635,48436,547320
"1511","Yrke",2014-05-01,67195,8239,20131,15488,11427,86320,43687,34334,11712,169670,83648,17552,666,10098,28325,23056,16731,14430,58552,721261
"1512","Yrke",2014-06-01,75876,9889,22434,17210,17173,88881,44455,41267,15308,169220,80544,18464,847,13387,36001,27708,21193,15976,70271,786104
"1513","Yrke",2014-07-01,52453,6522,31099,15866,10253,74406,41125,35742,14136,113069,69058,17112,600,15365,24619,29118,21402,18523,50616,641084
"1514","Yrke",2014-08-01,71921,8295,32954,17320,13005,83265,36576,39434,18893,165271,87335,18731,590,18533,37506,25371,21553,18576,62067,777196
"1515","Yrke",2014-09-01,74304,8192,23639,16017,18232,78005,39210,37953,14241,180674,83548,21065,395,12445,30144,23432,19627,14631,64995,760749
"1516","Yrke",2014-10-01,66381,6941,20465,14391,13901,75690,35779,35917,12554,153207,78812,18317,666,11503,29455,21605,15976,14065,65545,691170
"1517","Yrke",2014-11-01,57295,6816,19267,13689,10946,70131,31244,33161,16541,168359,76060,18480,342,11114,30272,19730,13997,12874,59900,670218
"1518","Yrke",2014-12-01,41672,3132,14212,8782,14069,46737,20845,21035,12746,117890,50536,8877,153,6731,22212,11002,9857,8401,40913,459802
"1519","Yrke",2015-01-01,58761,4386,25706,11060,20702,55838,27042,22846,15856,130930,57206,11504,184,8994,30023,16736,12010,11883,44681,566348
"1520","Yrke",2015-02-01,46891,4489,18845,13894,25633,59156,29227,26584,14555,131981,52694,11288,506,9129,30692,15620,13307,10869,53565,568925
"1521","Yrke",2015-03-01,56284,5021,21051,17102,23300,65103,32780,33591,23137,158444,62672,13780,637,10864,30449,17801,14329,12668,55508,654521
"1522","Yrke",2015-04-01,44870,4438,16483,13985,18537,65938,29737,30030,11157,130317,61078,13941,1068,11033,23861,19274,15742,12418,48834,572741
"1523","Yrke",2015-05-01,52516,4929,19098,15292,10454,90047,30815,36408,12189,166887,72461,19815,536,10606,26193,20037,15493,12982,57148,673906
"1524","Yrke",2015-06-01,71854,7769,24326,19781,12376,91410,38211,40323,14696,182851,72632,20104,408,14162,35778,23869,21246,15980,67316,775092
